created_at,full_text,sntiment,location,id
2020-04-06 17:18:12+00:00,"#تبادل_رتويت
🔄لتـبـادل الرتـويـت🔄
1️⃣ 5/5 
2️⃣ من المفضله..
3️⃣ عطني تم خاص او منشن
#اعزل_نفسك
#تابعني_اتابعك",S,,1247212022334402600
2020-03-29 04:19:56+00:00,فهناك اشخاص قربهم مرض ومضرتهم اكثر من كورونا 😏 #اعزل_نفسك,S,,1244117061611204600
2020-03-14 20:45:28+00:00,"#كلنا_في_البيت_لاجل_السعوديه
شركة تنظيف مكيفات بالرياض
#الرياض_الان #تعليق_عمل_البنوك #انثبروا_ببيوتكم #وينك_فيه_الان_اثبت #ملتزمين_معك
#لتواصل #0506087497 https://t.co/7fbjkzQhor",S,"الرياض, المملكة العربية السعود",1238929258929586200
2020-03-28 21:53:11+00:00,"#اعزل_نفسك
#الرياض_الان
أحل لكم جميع دورات موقع دروب (المعتمده) 

للتواصل واتس 👇🏻
0507831631

*واتساب مباشره :👇*
https://t.co/gbJiDAwzT4
حساباتي 📍
*تويتر *
@Doroob50

*انستقرام:*
https://t.co/Owxya5gZp0

*قناتي تلقرام*
https://t.co/fhmt4bfwB8",S,,1244019730329014300
2020-03-14 18:30:04+00:00,#كلنا_في_البيت_لاجل_السعوديه وللي عنده دوام وش يسوي يعني 💔,T,,1238895183967723500
2020-04-08 09:11:18+00:00,"@abotaha73325852 @Lamapal1948 الحمدلله ان حدودنا غزة ارض البركة اللهم ارفع عنها البلاء واحصي الصهاينة عددَ 
#اعزل_نفسك 
#خليك_في_البيت 
#ترامب",S,,1247814262321483800
2020-04-04 11:05:47+00:00,#حظر_التجول #حظر_التجول_بالسعودية #حظر_التجول_في_السعودية #منع_التجول #منع_التنقل_بين_المناطق #كورونا هذا الوباء لم يكن فقط معياراً لقياس كفاءة الدول وقدرتها على مواجهة الأزمات الطارئة بل هو معيار أيضاً لقياس وعي الشعوب وتحضرها واعتقد أن الشعب السعودي كان مثالاً ونموذجاً يحتذى،،،,P,"الرياض, المملكة العربية السعودية",1246393525148823600
2020-04-01 17:39:31+00:00,"إذا سألوني كيفك مع الحجر المنزلي.🥺😌

 #منع_التجول https://t.co/ORQ0nmgpMj",S,,1245405445004689400
2020-04-08 13:28:50+00:00,"سلطان البركاني تضامن مع صاحب وصاب وطلع مابش صاحب وصاب اصلا ؛ وتضامن مع المرأة اللي هدموا بيتها وطلعت لا البيت بيتها ولا لها حق  ؛  مسكين سلطان الخير مش متعود يتضامن مع المساكين جالس يتعلم وما احد يتعلم بدون ما يغلط .

#اعزل_نفسك",S,,1247879075135279000
2020-03-14 17:12:22+00:00,"#كلنا_في_البيت_لاجل_السعوديه

متوفر الان

قطرة سبنش فلاي لزيادة الرغبة عند النساء 

علكة المحنة والشهوة للزوجين 

كريم شارك باور للتكبير والانتصاب 

التواصل خاص او عبر رابط الواتساب في اول تعليق https://t.co/JU9PwFSU66",S,,1238875633905778700
2020-04-02 09:32:44+00:00,"يَحدُثُ أحياناً .. أن يصنعَ شخصُاً مّا يومك .
ويلقي بضِلالِهِ على كُل شيئٍ حَولك !
فتنسى تعاسة هذا العالم البائس مؤقتاً .
#ساعه_الارض #اعزل_نفسك https://t.co/gP9KqQn3SN",S,"الطائف, المملكة العربية السعود",1245645330957267000
2020-03-14 19:50:23+00:00,"#كلنا_في_البيت_لاجل_السعوديه
ما اجملنا واحنا شعب واعي متعاون ... استثني المستذكين العباقره اللي يستغلون الفرصة ويطلعون ع اساس انها فرصتهم الشوارع فاضية ومافيه زحمة يتمشون او يروحون الكورنيش.... انتم بالذات يبي لكم نفي .. الوضع مهدد للحياه انثبروا لا تكونون أداه لنشر المرض!",P,,1238915397279244300
2020-03-14 17:27:37+00:00,لحد يجي لحد يجي اقعدو ببيوتكم #انثبروا_ببيوتكم,P,24ساع فتويتر.MED,1238879468497797000
2020-03-14 17:51:42+00:00,"———

 #كلنا_في_البيت_لاجل_السعوديه 🇸🇦؛

حان دورنا ، حان وقتنا للدفاع عن وطننا ..
و كل المطلوب الجلوس بالبيت في دارك بين اهلك و ناسك لا بكرة من غير شي يصاب احد أحبابك نتيجة الاستهتار !
شوية صبر ما راح تفوتك الجنه اذا ما طلعت من البيت ترا .. حافظوا على انفسكم و على بلادنا 🌹🙏🏻

———",P,المملكة العربية السعودية,1238885530890313700
2020-04-05 04:48:27+00:00,"#العرين_بلاد_قحطان

#الأمن_العام:
استقبال طلبات الاعتراض على مخالفات #منع_التجول عبر منصة  #أبشر https://t.co/KOxbCPo6Rj",W,,1246660950163427300
2020-03-29 17:53:54+00:00,#اعزل_نفسك,S,"حفر الباطن, المملكة العربية السعودية",1244321902681882600
2020-04-07 13:34:00+00:00,"🛑

تقديم ساعات #منع_التجول في بقية  المناطق والمدن في السعودية من الساعة الثالثة عصراً إلى السادسة صباحاً. https://t.co/XZxeOvYR1i",W,INFO@AJWAASKY.COM.SA,1.24752E+18
2020-03-14 22:20:11+00:00,#اجلس_بالبيت ♥️ https://t.co/piL76QsQkM,S,في قلبك,1238953094529970200
2020-03-14 19:39:46+00:00,"#عشان_الكويت_خلوكم_في_البيت 
#الحجر_المنزلي 
#كلنا_في_البيت_لاجل_السعوديه 
#قاعد_بالبيت 
#امطار_الكويت https://t.co/tgM37J0IJr",S,,1238912727164293000
2020-03-29 03:52:10+00:00,"التسجيل في حافز  والتحديث وحل الدورات بسعر رمزي حياكم خاص

 #اعزل_نفسك",S,,1244110074915827700
2020-03-14 22:21:17+00:00,"#كلنا_في_البيت_لاجل_السعوديه 
#انثبروا_ببيوتكم 
#وينك_فيه_الان_اثبت 
#وزارة_الصحة #السعودية 
#الحجر_المنزلي https://t.co/DSjp2g5FIk",S,جازان,1238953373371715600
2020-04-04 10:17:43+00:00,"الإرشاد الأسري تحصن الأسر ضد  "" كورونا "" بالدعم النفسي 
#كلنا_مسؤول 
#منع_التجول 
#خبر_الالكترونيه https://t.co/NhtkKrMfnw",S,المملكة العربية السعودية🇸🇦,1246381424984445000
2020-03-26 09:38:50+00:00,"آخر تطورات #فيروس_كورونا: 
#الأمن_العام :
- مستعدون لتطبيق #منع_التجول  من الساعة الثالثة من عصر اليوم.
- الإجراء الاحترازي يهدف إلى سلامة المواطن والمقيم.
- المخالفة تشمل جميع من يتواجد خلال فترة منع التجول في المركبة ولا تخص السائق وحده.

#وزارة_الداخلية https://t.co/Glh2ZUGk9y",W,,1243110151856455700
2020-04-11 16:35:55+00:00,"#اجلس_بالبيت 
#كلنا_مسؤول 
#مدارس_الوسام_العالمية 
#بريدة https://t.co/8IMjYvGkcT",S,بريدة,1249013320184746000
2020-03-14 17:50:00+00:00,#كلنا_في_البيت_لاجل_السعوديه https://t.co/gsXetLFxW6,S,المنطقه الشرقيه,1238885104375812000
2020-03-14 19:44:07+00:00,"#كورونا
#اجلس_بالبيت
#كوفيد_19
#شكرا_وزارة_الصحة
#شكرا_وزارة_التربية_والتعليم
ماشي أحلى من الجلسة في البيت 🤗 https://t.co/7sE3nNSTXB",C,"مسقط, سلطنة عمان",1238913821558833200
2020-03-14 23:58:21+00:00,#خلك_بالبيت https://t.co/QAXuJJitXn,C,United States,1238977801551782000
2020-03-14 18:14:15+00:00,"#كلنا_في_البيت_لاجل_السعوديه

#تعليق_العمل",S,هناك بعيد للقرب من ذاك الزمان,1238891203556446200
2020-03-14 20:54:05+00:00,"استغفر الله حتى يُزاح عنّا الثقل ..
حتى تخف النفس وينشرح الفؤاد..
""
#انثبروا_ببيوتكم https://t.co/brB7c0XrSR",S,,1238931430614368300
2020-03-29 04:54:31+00:00,"💞💞💞💞💞💞💞💞💞💞💞
❤❤🍒🍒قطـــــره المحنـــــه
❤❤🍒🍒حبوب محنــــــــــه
❤❤🍒🍒علكـــــه محنــــــــه
❤❤🍒🍒جهاز تكبير القض.يب
❤❤🍒🍒كريم تكبير القض.يب

❤❤تواصل وتس اب مثبت في اعلي الصفحه الشخصيه♨♨
#اعزل_نفسك
#البحث https://t.co/nFz77l8UlA",S,,1.24413E+18
2020-03-15 02:52:10+00:00,"#كورونا  #كورونا_الجديد  #كورونا_المستجد 
#كوفيد_19  #كوفيد١٩  #تعليق_الدراسة_عمان 
#اجلس_بالبيت 
#الحجر_المنزلي 
#ملتزمون_ياوطن 
حصنوا انفسكم بالدعاء https://t.co/RzEoNxx892",C,"مسقط, سلطنة عمان",1239021543893631000
2020-04-03 15:31:46+00:00,"#القومه_للسودان
#اعزل_نفسك
#خليك_في_البيت https://t.co/FM1HcWsbkc",S,,1246098072448503800
2020-03-14 17:26:17+00:00,"صورة | شركة نفط الكويت حاضرة للوطن والمواطن في كل الأوقات وتم إطلاق حملة وطنية لإتباع كافة التعليمات والإرشادات من قبل الجهات الحكومية لصيانة الوطن وسلامة المواطن والمقيم في دولة #الكويت . 
#خلك_بالبيت 
@KocOfficial https://t.co/lxJ0HJ1KvZ",C,دولة الكويت,1238879134182527000
2020-03-29 02:27:34+00:00,"#اعزل_نفسك

الشدائد ﻣﻬﻤﺎ ﺑﻠﻐﺖ وتعاظمت ﻻ تدوم؛ ﻓﺮﺣﻤﺔ الله أعظم وفرجه أقرب؛ ﻓﻼ تيأس ولا ﺗﻘﻠﻖ، وقل ﻳﺎ ﺣﻲ ﻳﺎ قيوم ﺑﺮﺣﻤﺘﻚ أستغيث. https://t.co/kMjVtZEdgh",T,الرياض,1244088782120501200
2020-03-14 16:10:51+00:00,@M7__b4 وينك #انثبروا_ببيوتكم,S,,1238860151051952000
2020-03-28 22:48:22+00:00,"#اعزل_نفسك

 للبنات ...

حافظوا ع رشاقتكم ولا تتركوا الرياضة ،
بعض تمارين سهلة تقدري تمارسيها بالبيت .. https://t.co/xd9NcVtkWy",S,المملكة العربية السعودية,1244033617350852600
2020-04-11 00:54:49+00:00,@NDsQt9BPBf2zrjJ تعال عزيزي لا تحرم نفسك وزوجتك من لمتعه في لجنس وبكل سريه وحترام  انا من بغداد لبياع مكن عندي وامين  #ديوث #اعزل_نفسك #متحررات #السناب #العراق #تبدلزوجات #سالب_مفتوح #متحررات #محارم_متحرر #محارم_عربية #نيج #مشتهيه_بس_مستحيهِ #فحل #سكس  #نياج #نيج تعال اني اقنع مرتك تلجرام https://t.co/Gtg3y91Fjg,C,"Iraquara, Brasil",1248776481800675300
2020-04-11 05:13:11+00:00,"صوره تعبر معاناه الكوادر الطبية والعسكرية 
Stayhome Staysafe 
فياريت الجميع يلتزم عشان سلامتكم وعدم انتقال الوبا بشكل كبير يعني اجلسوا في بيوتكم وكثروا من الاستغفار والدعاء والدعاء والدعاء حسو بالمسؤولية شوي وانظر الى حال دول العالم التي انهارت بالوبا 
#الشحر
#كورونا
#اجلس_بالبيت https://t.co/Z1fU6Xjc0A",S,سطح القمر,1248841502413009000
2020-03-14 16:50:43+00:00,"في هذا الوقت العصيب أستغرب ممن ينشر الإشاعات والمعلومات المغلوطة 
أي فكر وأي مشاعر يحملها هؤلاء 

ونحن يقع على عاتقنا مسؤولية عدم إعادة إرسال أي معلومة دون التحقق من صحتها من المصادر الرسمية 
علينا الوعي 
#كورونا 
#اجلس_في_بيتك 
#تعليق_الدراسة_عمان 
#اجلس_بالبيت https://t.co/fmAvWBk76w",C,سلطنة السلام والمحبة عمان,1238870181579022300
2020-03-29 19:33:31+00:00,"انتبهوا لتصرفاتكم معي مرة دفنت نملة وهي حيه✌🏻😂

 #اعزل_نفسك",S,بين اغاني طلال .🇸🇦,1244346969998479400
2020-03-14 18:43:12+00:00,#اجلس_بالبيت لأن الوضع إلي وصلت له الدول إلي انتشر فيها الفيروس سيء، عدم إلتزامك الحين ممكن يكلفك معاناة مع المرض أو شوفت أهلك يتعذبوا وما محصلين علاج بسبب الضغط على المستشفيات وممكن في أسوء الحالات يكلفك روح شخص عزيز عليك، وما شيء أكبر من ألم الفقد، لهذا لازم نكون يد وحدة💪🏻🤺,P,🌍,1238898489473396700
2020-04-03 03:07:38+00:00,"اللي يبي يفضفض يجي 

تعالو خاص او كيك بسرعة ً
  طفش 
  Kik :  tlaloo5

 #stc_تخدمك_في_بيتك

 #الرياض

 #اعزل_نفسك

 #حايل_الان
        #في_امان_بيتك",S,وش دخلك,1245910803955568600
2020-03-28 23:36:41+00:00,"#اعزل_نفسك
ليت بيتي وبيت أميمتي متقابلين كذا
 اشتقت لها   😭😭 https://t.co/07bZnMFGHA
#اعزل_نفسك",T,المملكة العربية السعودية,1244045779175649300
